ID,Cycle,OpSet1,OpSet2,OpSet3,SensorMeasure1,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure5,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure16,SensorMeasure17,SensorMeasure18,SensorMeasure19,SensorMeasure20,SensorMeasure21,labels
74,24,0.0011,0.0001,100.0,518.67,642.26,1585.44,1406.4,14.62,21.61,554.21,2388.09,9069.94,1.3,47.29,522.05,2388.08,8146.6,8.4464,0.03,392,2388,100.0,38.97,23.4348,1
74,25,0.0002,-0.0,100.0,518.67,642.97,1590.64,1407.69,14.62,21.61,553.22,2387.99,9059.69,1.3,47.31,521.69,2388.1,8148.93,8.4011,0.03,393,2388,100.0,38.89,23.3371,1
74,26,0.0047,-0.0005,100.0,518.67,642.42,1590.38,1405.09,14.62,21.61,553.74,2388.11,9060.3,1.3,47.36,521.5,2388.09,8146.15,8.4626,0.03,392,2388,100.0,39.06,23.3361,1
74,27,0.0011,0.0002,100.0,518.67,641.98,1587.03,1406.02,14.62,21.61,553.8,2388.09,9068.49,1.3,47.49,521.25,2388.09,8146.12,8.4439,0.03,392,2388,100.0,38.9,23.3525,1
74,28,0.0013,0.0005,100.0,518.67,642.51,1586.84,1400.45,14.62,21.61,553.41,2388.08,9068.24,1.3,47.6,521.18,2388.1,8147.8,8.4201,0.03,393,2388,100.0,38.91,23.3369,1
74,29,0.0,-0.0005,100.0,518.67,642.41,1591.52,1398.92,14.62,21.61,553.81,2388.01,9063.49,1.3,47.3,521.7,2388.03,8143.06,8.4192,0.03,393,2388,100.0,38.93,23.3955,1
74,30,-0.0011,-0.0005,100.0,518.67,642.47,1589.01,1405.39,14.62,21.61,554.46,2388.05,9058.79,1.3,47.61,522.08,2388.08,8151.83,8.4161,0.03,391,2388,100.0,38.98,23.3555,1
74,31,0.002,-0.0005,100.0,518.67,642.37,1590.09,1407.72,14.62,21.61,554.01,2388.04,9065.3,1.3,47.5,521.8,2388.03,8150.28,8.4351,0.03,392,2388,100.0,38.78,23.2518,1
74,32,0.0009,0.0003,100.0,518.67,642.04,1594.68,1410.14,14.62,21.61,553.72,2388.04,9067.25,1.3,47.38,521.41,2388.06,8152.54,8.4072,0.03,393,2388,100.0,38.97,23.4454,1
74,33,0.0036,0.0001,100.0,518.67,642.33,1593.32,1399.84,14.62,21.61,553.43,2388.13,9063.78,1.3,47.39,522.15,2388.03,8138.26,8.4315,0.03,393,2388,100.0,38.84,23.3434,1
74,34,0.0015,-0.0005,100.0,518.67,642.78,1589.03,1399.61,14.62,21.61,553.48,2388.07,9064.59,1.3,47.38,521.76,2388.02,8144.65,8.4469,0.03,393,2388,100.0,38.98,23.3813,1
74,35,-0.0015,-0.0004,100.0,518.67,643.13,1588.06,1401.07,14.62,21.61,552.92,2388.09,9068.6,1.3,47.39,521.5,2388.04,8145.51,8.4162,0.03,392,2388,100.0,39.05,23.2713,1
74,36,0.0005,0.0002,100.0,518.67,642.65,1590.25,1399.8,14.62,21.61,553.62,2388.09,9064.14,1.3,47.31,521.84,2388.06,8145.36,8.4442,0.03,395,2388,100.0,38.77,23.3455,1
74,37,0.0018,-0.0005,100.0,518.67,642.47,1592.42,1402.01,14.62,21.61,553.77,2388.08,9067.17,1.3,47.42,522.1,2388.01,8145.8,8.4418,0.03,392,2388,100.0,38.91,23.3767,1
74,38,-0.0042,0.0003,100.0,518.67,642.28,1584.66,1407.24,14.62,21.61,553.38,2388.07,9069.63,1.3,47.56,522.27,2388.05,8141.4,8.455,0.03,392,2388,100.0,38.8,23.3994,1
74,39,-0.0008,-0.0,100.0,518.67,642.21,1598.31,1409.92,14.62,21.61,554.5,2388.1,9065.5,1.3,47.2,521.74,2388.07,8140.63,8.4276,0.03,393,2388,100.0,38.76,23.358,1
74,40,0.0007,0.0,100.0,518.67,642.16,1579.48,1408.15,14.62,21.61,554.0,2388.09,9070.63,1.3,47.43,521.64,2388.03,8143.68,8.4587,0.03,391,2388,100.0,38.78,23.3095,1
74,41,0.0018,0.0,100.0,518.67,642.43,1591.77,1403.21,14.62,21.61,554.07,2388.07,9063.65,1.3,47.45,521.57,2388.09,8150.53,8.4319,0.03,393,2388,100.0,38.85,23.3651,1
74,42,-0.0022,0.0001,100.0,518.67,642.15,1587.04,1409.08,14.62,21.61,553.69,2388.09,9067.73,1.3,47.16,521.63,2388.1,8145.37,8.4232,0.03,393,2388,100.0,38.87,23.3319,1
74,43,0.0016,-0.0002,100.0,518.67,642.22,1585.91,1410.03,14.62,21.61,554.44,2388.11,9064.58,1.3,47.26,521.49,2388.04,8149.15,8.422,0.03,392,2388,100.0,38.94,23.3119,1
74,44,0.0007,-0.0003,100.0,518.67,642.69,1591.46,1405.54,14.62,21.61,553.06,2388.03,9071.46,1.3,47.25,522.13,2388.05,8149.52,8.4373,0.03,392,2388,100.0,38.68,23.2431,1
74,45,-0.0037,0.0002,100.0,518.67,642.39,1587.36,1407.08,14.62,21.61,554.19,2387.97,9061.52,1.3,47.34,521.74,2388.1,8145.81,8.4061,0.03,392,2388,100.0,38.83,23.3375,1
74,46,-0.0015,-0.0005,100.0,518.67,643.18,1589.87,1405.57,14.62,21.61,554.02,2388.05,9067.5,1.3,47.26,522.22,2388.05,8142.28,8.4426,0.03,392,2388,100.0,39.01,23.3608,1
74,47,0.0004,0.0004,100.0,518.67,643.1,1587.19,1404.41,14.62,21.61,553.71,2388.09,9069.45,1.3,47.51,522.17,2388.06,8139.24,8.4419,0.03,393,2388,100.0,38.85,23.296,1
74,48,0.0003,-0.0004,100.0,518.67,642.73,1586.9,1401.81,14.62,21.61,553.35,2388.05,9069.35,1.3,47.54,521.54,2388.06,8146.69,8.436,0.03,393,2388,100.0,39.09,23.3935,1
74,49,-0.0013,0.0004,100.0,518.67,642.46,1589.31,1406.62,14.62,21.61,554.07,2388.07,9066.41,1.3,47.45,521.98,2388.02,8144.81,8.4213,0.03,391,2388,100.0,38.95,23.3433,1
74,50,0.0019,-0.0003,100.0,518.67,642.9,1589.59,1403.48,14.62,21.61,553.45,2388.02,9057.75,1.3,47.44,522.13,2388.07,8143.0,8.4087,0.03,392,2388,100.0,38.77,23.3274,1
74,51,-0.0005,-0.0005,100.0,518.67,642.57,1583.32,1403.99,14.62,21.61,554.2,2388.05,9065.48,1.3,47.45,521.91,2388.07,8145.58,8.4161,0.03,393,2388,100.0,38.9,23.3148,1
74,52,0.0025,0.0004,100.0,518.67,642.5,1589.27,1401.9,14.62,21.61,554.0,2388.07,9064.27,1.3,47.35,521.84,2388.06,8142.31,8.4468,0.03,393,2388,100.0,38.98,23.3741,1
74,53,-0.0001,-0.0001,100.0,518.67,642.83,1590.86,1406.2,14.62,21.61,553.14,2388.1,9064.4,1.3,47.53,521.98,2388.09,8149.26,8.4193,0.03,393,2388,100.0,38.97,23.3721,1
74,54,0.0027,0.0004,100.0,518.67,642.27,1590.07,1403.45,14.62,21.61,553.22,2388.09,9061.35,1.3,47.45,521.92,2388.14,8147.59,8.4519,0.03,392,2388,100.0,38.85,23.4252,1
74,55,0.0027,-0.0002,100.0,518.67,642.7,1595.54,1409.93,14.62,21.61,552.91,2388.07,9065.96,1.3,47.42,521.44,2388.03,8154.67,8.4309,0.03,392,2388,100.0,38.91,23.4264,1
74,56,-0.0036,-0.0005,100.0,518.67,642.18,1591.25,1412.16,14.62,21.61,553.64,2388.08,9069.69,1.3,47.33,521.43,2388.1,8148.45,8.4053,0.03,394,2388,100.0,38.88,23.2131,1
74,57,-0.0012,-0.0003,100.0,518.67,642.04,1590.71,1410.21,14.62,21.61,553.92,2388.07,9060.73,1.3,47.47,521.45,2388.09,8147.63,8.4247,0.03,393,2388,100.0,39.01,23.375,1
74,58,-0.0002,0.0005,100.0,518.67,642.25,1587.04,1398.19,14.62,21.61,553.72,2388.06,9069.04,1.3,47.34,521.41,2388.05,8146.18,8.4255,0.03,392,2388,100.0,39.04,23.2697,1
74,59,-0.0001,-0.0002,100.0,518.67,642.35,1593.98,1411.28,14.62,21.61,553.61,2388.04,9070.67,1.3,47.6,521.57,2388.03,8154.25,8.4021,0.03,393,2388,100.0,38.83,23.3734,1
74,60,0.0015,0.0004,100.0,518.67,642.65,1587.67,1406.91,14.62,21.6,553.78,2388.06,9069.43,1.3,47.3,521.93,2388.06,8148.78,8.4392,0.03,395,2388,100.0,38.89,23.3423,1
74,61,0.0019,0.0001,100.0,518.67,642.55,1598.36,1402.97,14.62,21.61,553.74,2388.02,9068.61,1.3,47.62,521.79,2388.1,8145.65,8.4446,0.03,393,2388,100.0,38.85,23.3397,1
74,62,0.001,0.0003,100.0,518.67,642.56,1590.71,1401.9,14.62,21.61,553.43,2388.11,9067.93,1.3,47.41,522.09,2388.07,8144.05,8.3994,0.03,392,2388,100.0,38.8,23.3278,1
74,63,0.0016,-0.0003,100.0,518.67,643.28,1583.11,1407.35,14.62,21.61,553.15,2388.11,9063.58,1.3,47.47,522.21,2388.06,8148.01,8.4025,0.03,392,2388,100.0,38.76,23.1943,1
74,64,-0.0002,0.0001,100.0,518.67,642.47,1587.92,1402.3,14.62,21.61,553.82,2388.1,9063.68,1.3,47.49,521.57,2388.05,8150.51,8.43,0.03,393,2388,100.0,38.88,23.3773,1
74,65,-0.0019,-0.0001,100.0,518.67,642.32,1592.07,1405.72,14.62,21.61,553.54,2388.06,9066.9,1.3,47.47,521.81,2388.08,8147.98,8.454,0.03,395,2388,100.0,38.96,23.3286,1
74,66,0.0004,-0.0002,100.0,518.67,643.02,1588.5,1409.33,14.62,21.61,553.71,2388.0,9061.46,1.3,47.4,521.7,2388.1,8143.03,8.4227,0.03,394,2388,100.0,38.88,23.2653,1
74,67,-0.0023,0.0001,100.0,518.67,642.7,1586.81,1404.48,14.62,21.61,553.72,2388.04,9074.89,1.3,47.23,522.13,2388.03,8149.16,8.4444,0.03,393,2388,100.0,38.87,23.2951,1
74,68,-0.0006,0.0003,100.0,518.67,642.76,1588.8,1414.13,14.62,21.61,554.51,2388.03,9067.93,1.3,47.59,521.98,2388.03,8150.68,8.4558,0.03,393,2388,100.0,38.86,23.349,1
74,69,-0.0008,0.0002,100.0,518.67,642.56,1591.47,1405.32,14.62,21.61,552.97,2388.08,9071.65,1.3,47.39,521.65,2388.03,8149.91,8.447,0.03,393,2388,100.0,38.92,23.3018,1
74,70,0.0003,0.0001,100.0,518.67,642.14,1590.46,1403.82,14.62,21.61,553.92,2388.02,9071.03,1.3,47.49,521.3,2388.07,8146.44,8.4358,0.03,393,2388,100.0,38.7,23.3353,1
74,71,-0.0015,-0.0,100.0,518.67,642.7,1586.7,1401.7,14.62,21.61,553.93,2388.04,9071.94,1.3,47.56,521.61,2388.08,8150.19,8.4034,0.03,391,2388,100.0,38.98,23.2952,1
74,72,0.0001,-0.0,100.0,518.67,642.94,1589.52,1400.71,14.62,21.61,554.29,2388.03,9063.62,1.3,47.38,521.83,2388.11,8148.53,8.4124,0.03,393,2388,100.0,38.88,23.3967,1
74,73,0.0002,-0.0002,100.0,518.67,642.33,1586.19,1413.66,14.62,21.61,553.05,2388.08,9066.51,1.3,47.4,521.28,2388.06,8147.75,8.4342,0.03,392,2388,100.0,38.95,23.331,1
74,74,0.0011,0.0003,100.0,518.67,642.67,1589.38,1403.62,14.62,21.61,553.99,2388.07,9067.72,1.3,47.6,521.7,2388.09,8143.32,8.4208,0.03,393,2388,100.0,38.73,23.2123,1
74,75,-0.0028,0.0004,100.0,518.67,642.28,1590.29,1401.33,14.62,21.61,554.61,2388.08,9069.12,1.3,47.45,521.74,2388.04,8142.6,8.4208,0.03,393,2388,100.0,38.95,23.4031,1
74,76,-0.0027,0.0,100.0,518.67,642.02,1591.96,1404.56,14.62,21.61,553.16,2388.02,9070.47,1.3,47.56,521.54,2388.04,8148.54,8.4507,0.03,393,2388,100.0,38.78,23.4334,1
74,77,0.0004,-0.0004,100.0,518.67,642.64,1581.24,1401.66,14.62,21.61,553.6,2388.07,9072.12,1.3,47.56,520.97,2388.08,8151.6,8.4685,0.03,394,2388,100.0,38.88,23.2265,1
74,78,-0.0006,-0.0004,100.0,518.67,642.24,1587.56,1403.8,14.62,21.61,553.69,2388.06,9069.31,1.3,47.21,522.27,2388.04,8148.22,8.3913,0.03,391,2388,100.0,38.85,23.4344,1
74,79,-0.0006,0.0004,100.0,518.67,642.6,1590.83,1405.43,14.62,21.61,554.22,2388.05,9067.52,1.3,47.43,521.99,2388.05,8151.08,8.4287,0.03,393,2388,100.0,38.76,23.3333,1
74,80,-0.0025,0.0001,100.0,518.67,642.62,1585.44,1407.18,14.62,21.61,553.58,2388.07,9058.37,1.3,47.42,521.92,2388.08,8140.75,8.4066,0.03,394,2388,100.0,38.8,23.2299,1
74,81,0.0006,0.0004,100.0,518.67,642.39,1586.6,1402.76,14.62,21.61,553.03,2388.09,9077.38,1.3,47.48,521.72,2388.07,8147.25,8.4374,0.03,393,2388,100.0,38.67,23.3201,1
74,82,0.0001,-0.0005,100.0,518.67,642.37,1588.55,1401.72,14.62,21.61,554.04,2388.08,9060.31,1.3,47.51,521.81,2388.04,8147.59,8.4605,0.03,393,2388,100.0,38.84,23.2653,1
74,83,0.0011,-0.0005,100.0,518.67,642.83,1593.39,1405.53,14.62,21.61,553.9,2388.04,9073.97,1.3,47.34,521.5,2388.03,8145.03,8.4086,0.03,394,2388,100.0,38.91,23.3743,1
74,84,-0.0031,0.0004,100.0,518.67,642.88,1588.71,1407.15,14.62,21.61,553.52,2388.08,9073.16,1.3,47.4,521.29,2388.1,8145.2,8.4131,0.03,394,2388,100.0,38.77,23.2827,1
74,85,0.0002,-0.0005,100.0,518.67,642.52,1595.76,1407.21,14.62,21.61,553.98,2388.09,9066.72,1.3,47.5,521.35,2388.07,8151.68,8.4709,0.03,393,2388,100.0,38.82,23.3452,1
74,86,-0.0016,0.0001,100.0,518.67,642.51,1584.7,1407.25,14.62,21.61,553.23,2388.07,9068.63,1.3,47.48,521.64,2388.04,8147.61,8.4398,0.03,394,2388,100.0,38.85,23.3998,1
74,87,-0.0,0.0005,100.0,518.67,642.54,1590.05,1409.45,14.62,21.61,553.31,2387.98,9070.06,1.3,47.53,521.52,2388.1,8146.37,8.4575,0.03,394,2388,100.0,38.78,23.3247,1
74,88,-0.0018,0.0004,100.0,518.67,642.78,1585.88,1404.19,14.62,21.61,553.4,2388.12,9070.41,1.3,47.58,520.9,2388.09,8151.61,8.4559,0.03,393,2388,100.0,39.04,23.2711,1
74,89,0.0011,-0.0001,100.0,518.67,643.13,1587.12,1403.88,14.62,21.61,553.97,2388.08,9073.93,1.3,47.54,521.54,2388.04,8145.99,8.4326,0.03,394,2388,100.0,38.76,23.3779,1
74,90,0.0,0.0002,100.0,518.67,642.97,1590.57,1410.14,14.62,21.61,552.97,2388.07,9067.91,1.3,47.53,522.16,2388.08,8147.95,8.3865,0.03,393,2388,100.0,38.92,23.289,1
74,91,-0.0003,-0.0005,100.0,518.67,642.21,1593.96,1407.45,14.62,21.61,554.04,2388.1,9066.73,1.3,47.4,521.76,2388.07,8146.57,8.4398,0.03,394,2388,100.0,38.94,23.3622,1
74,92,0.001,-0.0002,100.0,518.67,642.45,1581.44,1410.23,14.62,21.61,554.04,2388.11,9072.18,1.3,47.52,521.36,2388.06,8148.83,8.42,0.03,393,2388,100.0,38.8,23.3348,1
74,93,0.0046,0.0002,100.0,518.67,642.56,1591.72,1409.7,14.62,21.61,552.63,2388.13,9068.99,1.3,47.43,521.8,2388.05,8148.05,8.4441,0.03,394,2388,100.0,38.65,23.2696,1
74,94,0.0005,0.0,100.0,518.67,642.42,1584.79,1408.51,14.62,21.61,553.76,2388.1,9068.78,1.3,47.54,521.42,2388.07,8144.43,8.4513,0.03,393,2388,100.0,38.95,23.2134,1
74,95,-0.0026,-0.0002,100.0,518.67,642.62,1591.85,1411.03,14.62,21.61,552.73,2388.09,9076.32,1.3,47.47,521.79,2388.1,8155.84,8.4699,0.03,395,2388,100.0,38.84,23.3075,1
74,96,-0.0012,-0.0001,100.0,518.67,642.58,1598.61,1404.18,14.62,21.61,553.67,2388.08,9073.83,1.3,47.4,520.97,2388.09,8148.97,8.4351,0.03,394,2388,100.0,38.83,23.303,1
74,97,0.0016,0.0002,100.0,518.67,642.64,1590.12,1407.63,14.62,21.61,553.94,2388.11,9067.02,1.3,47.5,521.95,2388.06,8148.71,8.4633,0.03,393,2388,100.0,38.82,23.3028,1
74,98,0.0008,-0.0003,100.0,518.67,642.33,1590.37,1405.12,14.62,21.61,553.89,2388.08,9078.82,1.3,47.53,521.59,2388.07,8149.66,8.4091,0.03,393,2388,100.0,39.04,23.3007,1
74,99,-0.0014,0.0001,100.0,518.67,642.24,1596.47,1404.47,14.62,21.61,553.54,2388.11,9078.7,1.3,47.42,521.92,2388.05,8146.43,8.4294,0.03,393,2388,100.0,38.85,23.263,1
74,100,0.0001,0.0,100.0,518.67,642.9,1591.01,1413.81,14.62,21.61,553.93,2388.12,9074.69,1.3,47.49,521.74,2388.03,8147.3,8.4153,0.03,394,2388,100.0,38.88,23.3263,1
74,101,-0.0022,0.0002,100.0,518.67,643.12,1592.93,1410.38,14.62,21.61,553.25,2388.11,9072.68,1.3,47.51,521.78,2388.09,8153.33,8.4058,0.03,394,2388,100.0,38.68,23.2663,1
74,102,-0.0035,0.0004,100.0,518.67,642.97,1591.01,1404.52,14.62,21.61,553.54,2388.16,9069.9,1.3,47.71,521.11,2388.07,8150.78,8.4193,0.03,392,2388,100.0,38.86,23.2856,1
74,103,-0.0023,0.0002,100.0,518.67,643.03,1582.31,1402.38,14.62,21.61,553.41,2388.07,9065.7,1.3,47.64,521.81,2388.05,8147.79,8.4222,0.03,393,2388,100.0,38.69,23.3382,1
74,104,0.0034,-0.0002,100.0,518.67,642.74,1589.27,1412.87,14.62,21.61,553.63,2388.09,9069.58,1.3,47.38,521.2,2388.12,8153.88,8.4626,0.03,394,2388,100.0,38.7,23.2976,1
74,105,0.0012,-0.0,100.0,518.67,642.35,1589.44,1408.05,14.62,21.61,553.34,2388.08,9070.37,1.3,47.55,521.25,2388.05,8153.15,8.4178,0.03,394,2388,100.0,38.91,23.2909,1
74,106,0.0041,0.0003,100.0,518.67,643.53,1589.56,1410.22,14.62,21.61,553.3,2388.09,9072.74,1.3,47.44,521.87,2388.04,8145.5,8.4341,0.03,394,2388,100.0,38.71,23.2967,1
74,107,-0.0014,0.0002,100.0,518.67,643.2,1582.67,1408.79,14.62,21.61,553.88,2388.11,9073.79,1.3,47.66,521.89,2388.11,8146.98,8.4331,0.03,393,2388,100.0,38.85,23.3391,1
74,108,0.0024,-0.0003,100.0,518.67,642.82,1593.3,1410.51,14.62,21.61,553.85,2388.12,9071.53,1.3,47.42,521.37,2388.16,8150.17,8.405,0.03,394,2388,100.0,38.87,23.3646,1
74,109,-0.0014,-0.0002,100.0,518.67,642.18,1598.16,1413.99,14.62,21.61,553.74,2388.07,9071.91,1.3,47.61,521.36,2388.09,8151.09,8.4683,0.03,393,2388,100.0,38.92,23.2388,1
74,110,0.0009,0.0002,100.0,518.67,642.96,1594.88,1412.2,14.62,21.61,553.86,2388.07,9085.87,1.3,47.41,521.43,2388.03,8154.33,8.4598,0.03,394,2388,100.0,38.84,23.3104,1
74,111,-0.0015,0.0002,100.0,518.67,642.32,1588.18,1410.32,14.62,21.61,553.03,2388.03,9075.71,1.3,47.4,521.12,2388.09,8153.56,8.3926,0.03,393,2388,100.0,38.74,23.2571,1
74,112,0.0027,-0.0005,100.0,518.67,642.53,1591.35,1406.68,14.62,21.61,553.24,2388.11,9075.58,1.3,47.6,521.24,2388.12,8149.97,8.4443,0.03,394,2388,100.0,38.81,23.2512,1
74,113,-0.0013,0.0004,100.0,518.67,642.93,1590.4,1408.01,14.62,21.61,553.45,2388.08,9073.22,1.3,47.48,521.66,2388.06,8152.72,8.4168,0.03,392,2388,100.0,38.71,23.4162,0
74,114,0.0013,0.0005,100.0,518.67,642.83,1588.59,1414.57,14.62,21.61,553.4,2388.07,9076.45,1.3,47.59,521.01,2388.09,8152.25,8.4469,0.03,393,2388,100.0,38.87,23.2075,0
74,115,0.002,0.0003,100.0,518.67,642.82,1592.32,1413.17,14.62,21.61,553.89,2388.16,9073.93,1.3,47.58,521.49,2388.11,8152.53,8.445,0.03,394,2388,100.0,38.79,23.2961,0
74,116,0.0012,0.0002,100.0,518.67,642.83,1592.89,1414.04,14.62,21.61,553.55,2388.06,9078.15,1.3,47.54,521.03,2388.05,8154.74,8.4423,0.03,392,2388,100.0,38.96,23.2169,0
74,117,-0.0028,0.0002,100.0,518.67,642.57,1585.15,1416.4,14.62,21.61,553.4,2388.09,9080.13,1.3,47.58,521.44,2388.09,8151.4,8.4195,0.03,394,2388,100.0,38.86,23.2592,0
74,118,-0.0034,-0.0002,100.0,518.67,642.37,1587.22,1403.75,14.62,21.61,553.14,2388.05,9079.94,1.3,47.38,521.7,2388.06,8161.26,8.4585,0.03,393,2388,100.0,38.75,23.2603,0
74,119,0.0002,-0.0003,100.0,518.67,643.29,1590.69,1415.34,14.62,21.61,553.13,2388.13,9075.3,1.3,47.44,521.48,2388.03,8147.08,8.4518,0.03,395,2388,100.0,38.78,23.302,0
74,120,-0.0014,-0.0003,100.0,518.67,642.68,1584.98,1408.76,14.62,21.61,553.91,2388.03,9079.02,1.3,47.3,521.96,2388.09,8154.38,8.4506,0.03,395,2388,100.0,38.84,23.3463,0
74,121,-0.004,-0.0002,100.0,518.67,643.04,1593.04,1415.93,14.62,21.61,553.09,2388.09,9073.53,1.3,47.44,520.75,2388.05,8151.76,8.4342,0.03,394,2388,100.0,38.72,23.2327,0
74,122,-0.0001,-0.0004,100.0,518.67,642.94,1598.07,1404.97,14.62,21.61,553.95,2388.08,9077.39,1.3,47.78,520.84,2388.09,8157.13,8.4548,0.03,395,2388,100.0,38.78,23.2295,0
74,123,0.0003,0.0001,100.0,518.67,642.62,1593.17,1406.82,14.62,21.61,552.96,2388.09,9076.02,1.3,47.42,520.93,2388.11,8152.01,8.453,0.03,393,2388,100.0,38.78,23.2405,0
74,124,-0.0002,0.0003,100.0,518.67,642.45,1590.6,1409.53,14.62,21.61,553.73,2388.1,9070.62,1.3,47.76,521.17,2388.14,8154.93,8.4409,0.03,394,2388,100.0,38.93,23.2633,0
74,125,0.0016,0.0004,100.0,518.67,643.09,1601.37,1409.17,14.62,21.61,553.43,2388.09,9073.15,1.3,47.45,522.1,2388.12,8151.22,8.4297,0.03,393,2388,100.0,38.75,23.2543,0
74,126,0.0032,-0.0001,100.0,518.67,642.83,1591.61,1414.84,14.62,21.61,553.26,2388.09,9077.11,1.3,47.66,521.16,2388.12,8155.3,8.4667,0.03,395,2388,100.0,38.76,23.2855,0
74,127,-0.0018,-0.0,100.0,518.67,642.98,1594.5,1403.31,14.62,21.61,553.84,2388.08,9078.2,1.3,47.51,520.96,2388.05,8153.26,8.4492,0.03,395,2388,100.0,38.82,23.3052,0
74,128,0.0002,0.0004,100.0,518.67,642.88,1593.76,1412.46,14.62,21.61,553.27,2388.1,9076.89,1.3,47.78,521.18,2388.11,8157.14,8.4147,0.03,395,2388,100.0,38.76,23.305,0
74,129,-0.0016,0.0002,100.0,518.67,642.46,1594.77,1416.0,14.62,21.61,552.73,2388.08,9073.83,1.3,47.53,521.13,2388.14,8155.58,8.4819,0.03,394,2388,100.0,38.85,23.3831,0
74,130,-0.0012,0.0002,100.0,518.67,642.8,1595.94,1410.14,14.62,21.61,553.52,2388.02,9080.92,1.3,47.48,521.06,2388.07,8155.32,8.4512,0.03,392,2388,100.0,38.77,23.3668,0
74,131,0.0012,-0.0002,100.0,518.67,642.95,1588.49,1408.61,14.62,21.61,552.72,2388.12,9077.65,1.3,47.74,521.26,2388.16,8158.82,8.4411,0.03,394,2388,100.0,38.83,23.1944,0
74,132,-0.0002,0.0004,100.0,518.67,643.0,1594.82,1413.95,14.62,21.61,552.76,2388.09,9075.83,1.3,47.63,521.36,2388.15,8159.83,8.4458,0.03,393,2388,100.0,38.74,23.1959,0
74,133,0.0012,0.0001,100.0,518.67,642.99,1590.86,1407.23,14.62,21.61,553.03,2388.1,9074.34,1.3,47.75,521.15,2388.08,8152.49,8.4622,0.03,394,2388,100.0,38.7,23.2979,0
74,134,-0.0026,0.0002,100.0,518.67,642.55,1589.12,1410.7,14.62,21.61,553.6,2388.05,9077.99,1.3,47.59,521.3,2388.11,8154.85,8.457,0.03,392,2388,100.0,38.92,23.2944,0
74,135,0.0022,-0.0002,100.0,518.67,642.53,1593.97,1415.85,14.62,21.61,553.55,2388.14,9078.3,1.3,47.73,521.28,2388.1,8160.66,8.4241,0.03,393,2388,100.0,38.62,23.3055,0
74,136,0.0024,0.0003,100.0,518.67,643.13,1598.8,1407.33,14.62,21.61,552.56,2388.04,9084.15,1.3,47.87,520.78,2388.08,8152.32,8.4268,0.03,395,2388,100.0,38.87,23.2185,0
74,137,-0.0025,-0.0003,100.0,518.67,642.52,1592.88,1418.97,14.62,21.61,553.55,2388.13,9080.7,1.3,47.61,521.16,2388.06,8161.46,8.4495,0.03,395,2388,100.0,38.83,23.2779,0
74,138,-0.005,0.0001,100.0,518.67,642.82,1603.33,1413.43,14.62,21.61,552.89,2388.14,9084.74,1.3,47.67,521.49,2388.12,8154.29,8.4661,0.03,393,2388,100.0,38.75,23.3175,0
74,139,0.0031,0.0003,100.0,518.67,643.08,1588.73,1412.68,14.62,21.61,553.26,2388.08,9079.67,1.3,47.77,520.98,2388.11,8159.94,8.484,0.03,395,2388,100.0,38.82,23.164,0
74,140,-0.0036,0.0005,100.0,518.67,642.6,1595.45,1408.18,14.62,21.61,552.82,2388.12,9084.5,1.3,47.67,520.86,2388.13,8156.77,8.4869,0.03,391,2388,100.0,38.67,23.2594,0
74,141,0.0008,0.0,100.0,518.67,642.6,1589.86,1415.13,14.62,21.61,553.06,2388.08,9079.55,1.3,47.82,520.88,2388.09,8158.99,8.4267,0.03,394,2388,100.0,38.66,23.3153,0
74,142,-0.002,0.0002,100.0,518.67,642.73,1595.92,1421.34,14.62,21.61,553.88,2388.1,9092.28,1.3,47.77,521.01,2388.14,8160.84,8.4827,0.03,394,2388,100.0,38.72,23.1868,0
74,143,-0.0043,0.0003,100.0,518.67,642.7,1593.24,1410.48,14.62,21.61,552.5,2388.07,9089.99,1.3,47.64,521.23,2388.11,8159.26,8.4454,0.03,394,2388,100.0,38.71,23.246,0
74,144,0.0003,-0.0002,100.0,518.67,643.11,1596.3,1410.42,14.62,21.61,553.47,2388.12,9090.68,1.3,47.65,520.83,2388.14,8162.0,8.504,0.03,394,2388,100.0,38.72,23.209,0
74,145,-0.0006,-0.0005,100.0,518.67,643.21,1595.73,1413.04,14.62,21.61,552.48,2388.16,9085.04,1.3,47.77,520.77,2388.12,8162.5,8.4737,0.03,395,2388,100.0,38.82,23.2306,0
74,146,-0.0005,-0.0003,100.0,518.67,643.26,1590.93,1409.59,14.62,21.61,552.45,2388.18,9086.34,1.3,47.76,520.68,2388.15,8161.01,8.4888,0.03,394,2388,100.0,38.73,23.1507,0
74,147,0.0032,-0.0002,100.0,518.67,642.75,1596.46,1413.83,14.62,21.61,553.11,2388.06,9087.0,1.3,47.78,521.03,2388.12,8160.32,8.4757,0.03,393,2388,100.0,38.76,23.1544,0
74,148,-0.0038,-0.0003,100.0,518.67,643.05,1594.95,1411.69,14.62,21.61,553.03,2388.1,9098.52,1.3,47.89,520.87,2388.07,8160.84,8.4953,0.03,395,2388,100.0,38.74,23.1846,0
